,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
7359,Vistara,07:10,19:55,17776,Kolkata,Chennai,12h 45m,2,2021-12-05
7360,Vistara,07:10,19:55,17776,Kolkata,Chennai,12h 45m,2,2021-12-05
7361,Vistara,07:10,19:55,17776,Kolkata,Chennai,12h 45m,2,2021-12-05
7362,Vistara,10:15,23:05,17776,Kolkata,Chennai,12h 50m,2,2021-12-05
7363,Vistara,10:15,23:05,17776,Kolkata,Chennai,12h 50m,2,2021-12-05
7364,Vistara,10:15,23:05,17776,Kolkata,Chennai,12h 50m,2,2021-12-05
7365,Vistara,10:15,23:05,17776,Kolkata,Chennai,12h 50m,2,2021-12-05
7366,Vistara,07:10,23:05,17776,Kolkata,Chennai,15h 55m,2,2021-12-05
7367,Vistara,07:10,23:05,17776,Kolkata,Chennai,15h 55m,2,2021-12-05
7368,Vistara,07:10,23:05,17776,Kolkata,Chennai,15h 55m,2,2021-12-05
7369,Vistara,07:10,23:05,17776,Kolkata,Chennai,15h 55m,2,2021-12-05
7370,Vistara,07:10,23:05,17776,Kolkata,Chennai,15h 55m,2,2021-12-05
7371,Vistara,07:10,23:05,17776,Kolkata,Chennai,15h 55m,2,2021-12-05
7372,Vistara,07:10,23:05,17776,Kolkata,Chennai,15h 55m,2,2021-12-05
7373,Vistara,17:35,23:05,18144,Kolkata,Chennai,5h 30m,1,2021-12-05
7374,Vistara,17:35,11:50,18144,Kolkata,Chennai,18h 15m,1,2021-12-05
7375,Vistara,17:35,19:55,18144,Kolkata,Chennai,26h 20m,1,2021-12-05
7376,IndiGo,09:15,19:15,18302,Kolkata,Chennai,10h,1,2021-12-05
7377,Vistara,17:35,09:05,18564,Kolkata,Chennai,15h 30m,1,2021-12-05
7378,Air India,10:25,08:55,18564,Kolkata,Chennai,22h 30m,1,2021-12-05
7379,IndiGo,11:35,19:15,18722,Kolkata,Chennai,7h 40m,1,2021-12-05
7380,Air India,15:30,19:00,18879,Kolkata,Chennai,27h 30m,1,2021-12-05
7381,IndiGo,13:55,22:05,19037,Kolkata,Chennai,8h 10m,1,2021-12-05
7382,IndiGo,13:55,20:05,19142,Kolkata,Chennai,6h 10m,1,2021-12-05
7383,Air India,10:25,19:00,19404,Kolkata,Chennai,8h 35m,1,2021-12-05
7384,Air India,10:25,23:35,19404,Kolkata,Chennai,13h 10m,1,2021-12-05
7385,Air India,10:25,12:40,19404,Kolkata,Chennai,26h 15m,1,2021-12-05
7386,Air India,09:10,08:00,20139,Kolkata,Chennai,22h 50m,2,2021-12-05
7387,Air India,09:10,10:55,20373,Kolkata,Chennai,25h 45m,2,2021-12-05
7388,Air India,09:10,08:55,20489,Kolkata,Chennai,23h 45m,2,2021-12-05
7389,Air India,09:10,19:00,20489,Kolkata,Chennai,33h 50m,2,2021-12-05
7390,Air India,09:10,23:35,20489,Kolkata,Chennai,38h 25m,2,2021-12-05
7391,IndiGo,14:25,23:45,20769,Kolkata,Chennai,9h 20m,1,2021-12-05
7392,Air India,15:30,08:55,21084,Kolkata,Chennai,17h 25m,1,2021-12-05
7393,Air India,09:10,12:40,21413,Kolkata,Chennai,27h 30m,2,2021-12-05
7394,Air India,16:55,10:55,21504,Kolkata,Chennai,18h,1,2021-12-05
7395,Air India,15:30,23:35,21924,Kolkata,Chennai,8h 5m,1,2021-12-05
7396,Air India,15:30,12:40,21924,Kolkata,Chennai,21h 10m,1,2021-12-05
7397,Air India,16:55,19:00,21927,Kolkata,Chennai,26h 5m,2,2021-12-05
7398,Air India,16:55,19:00,21927,Kolkata,Chennai,26h 5m,2,2021-12-05
7399,Air India,16:55,19:00,21927,Kolkata,Chennai,26h 5m,3,2021-12-05
7400,Air India,16:55,19:00,21927,Kolkata,Chennai,26h 5m,2,2021-12-05
7401,Air India,16:55,23:35,21927,Kolkata,Chennai,30h 40m,2,2021-12-05
7402,Air India,16:55,23:35,21927,Kolkata,Chennai,30h 40m,2,2021-12-05
7403,Air India,16:55,23:35,21927,Kolkata,Chennai,30h 40m,2,2021-12-05
7404,Air India,16:55,23:35,21927,Kolkata,Chennai,30h 40m,2,2021-12-05
7405,Air India,16:55,23:35,21927,Kolkata,Chennai,30h 40m,3,2021-12-05
7406,Air India,10:25,23:35,27742,Kolkata,Chennai,13h 10m,3,2021-12-05
7407,SpiceJet,21:25,23:35,3453,Kolkata,Chennai,2h 10m,Non,2022-01-03
7408,IndiGo,22:40,01:00,3701,Kolkata,Chennai,2h 20m,Non,2022-01-03
7409,IndiGo,23:55,02:15,3701,Kolkata,Chennai,2h 20m,Non,2022-01-03
7410,Air Asia,07:35,09:55,3701,Kolkata,Chennai,2h 20m,Non,2022-01-03
7411,IndiGo,04:45,07:15,3701,Kolkata,Chennai,2h 30m,Non,2022-01-03
7412,IndiGo,06:25,08:50,4073,Kolkata,Chennai,2h 25m,Non,2022-01-03
7413,SpiceJet,15:55,18:25,4083,Kolkata,Chennai,2h 30m,Non,2022-01-03
7414,IndiGo,23:20,07:45,4298,Kolkata,Chennai,8h 25m,1,2022-01-03
7415,IndiGo,23:20,05:55,4555,Kolkata,Chennai,6h 35m,1,2022-01-03
7416,IndiGo,12:55,19:00,4598,Kolkata,Chennai,6h 5m,1,2022-01-03
7417,IndiGo,05:25,12:00,4724,Kolkata,Chennai,6h 35m,1,2022-01-03
7418,IndiGo,23:35,08:20,4724,Kolkata,Chennai,8h 45m,1,2022-01-03
7419,Air India,17:15,19:40,4856,Kolkata,Chennai,2h 25m,Non,2022-01-03
7420,IndiGo,17:45,20:10,4964,Kolkata,Chennai,2h 25m,Non,2022-01-03
7421,IndiGo,07:15,15:55,5028,Kolkata,Chennai,8h 40m,1,2022-01-03
7422,IndiGo,07:15,17:00,5028,Kolkata,Chennai,9h 45m,1,2022-01-03
7423,IndiGo,19:55,05:55,5055,Kolkata,Chennai,10h,1,2022-01-03
7424,IndiGo,14:50,21:05,5082,Kolkata,Chennai,6h 15m,1,2022-01-03
7425,SpiceJet,12:00,19:30,5123,Kolkata,Chennai,7h 30m,1,2022-01-03
7426,Air Asia,21:35,08:30,5220,Kolkata,Chennai,10h 55m,1,2022-01-03
7427,IndiGo,15:00,17:20,5229,Kolkata,Chennai,2h 20m,Non,2022-01-03
7428,IndiGo,07:55,10:30,5490,Kolkata,Chennai,2h 35m,Non,2022-01-03
7429,Air Asia,13:30,16:05,5491,Kolkata,Chennai,2h 35m,Non,2022-01-03
7430,Air India,19:00,08:00,5534,Kolkata,Chennai,13h,1,2022-01-03
7431,IndiGo,09:15,15:55,5658,Kolkata,Chennai,6h 40m,1,2022-01-03
7432,IndiGo,09:15,17:00,5658,Kolkata,Chennai,7h 45m,1,2022-01-03
7433,Air Asia,19:35,08:30,5866,Kolkata,Chennai,12h 55m,1,2022-01-03
7434,IndiGo,06:50,15:05,6345,Kolkata,Chennai,8h 15m,1,2022-01-03
7435,IndiGo,18:25,23:45,6481,Kolkata,Chennai,5h 20m,1,2022-01-03
7436,Air Asia,04:40,08:35,6490,Kolkata,Chennai,3h 55m,1,2022-01-03
7437,IndiGo,07:15,16:55,6531,Kolkata,Chennai,9h 40m,1,2022-01-03
7438,IndiGo,11:35,17:00,6750,Kolkata,Chennai,5h 25m,1,2022-01-03
7439,IndiGo,09:05,15:05,6975,Kolkata,Chennai,6h,1,2022-01-03
7440,IndiGo,13:55,20:05,6975,Kolkata,Chennai,6h 10m,1,2022-01-03
7441,IndiGo,13:55,22:05,6975,Kolkata,Chennai,8h 10m,1,2022-01-03
7442,IndiGo,09:05,17:40,6975,Kolkata,Chennai,8h 35m,1,2022-01-03
7443,IndiGo,09:05,18:50,6975,Kolkata,Chennai,9h 45m,1,2022-01-03
7444,Air Asia,08:45,16:30,7223,Kolkata,Chennai,7h 45m,1,2022-01-03
7445,Air Asia,08:45,17:25,7223,Kolkata,Chennai,8h 40m,1,2022-01-03
7446,Vistara,07:10,10:10,7255,Kolkata,Chennai,27h,1,2022-01-03
7447,Air India,14:10,12:50,7265,Kolkata,Chennai,22h 40m,1,2022-01-03
7448,IndiGo,09:15,19:15,7342,Kolkata,Chennai,10h,1,2022-01-03
7449,Vistara,20:20,10:10,7360,Kolkata,Chennai,13h 50m,1,2022-01-03
7450,Vistara,20:20,16:20,7360,Kolkata,Chennai,20h,1,2022-01-03
7451,Vistara,20:20,22:45,7360,Kolkata,Chennai,26h 25m,1,2022-01-03
7452,IndiGo,14:25,23:45,7384,Kolkata,Chennai,9h 20m,1,2022-01-03
7453,Vistara,10:15,10:10,7570,Kolkata,Chennai,23h 55m,1,2022-01-03
7454,Vistara,15:20,10:10,7665,Kolkata,Chennai,18h 50m,1,2022-01-03
7455,Vistara,15:20,16:20,7665,Kolkata,Chennai,25h,1,2022-01-03
7456,Air India,07:00,08:55,7844,Kolkata,Chennai,25h 55m,1,2022-01-03
7457,Vistara,07:10,23:05,8198,Kolkata,Chennai,15h 55m,2,2022-01-03
7458,Air India,16:55,07:20,8213,Kolkata,Chennai,14h 25m,1,2022-01-03
7459,Air India,09:40,07:20,8213,Kolkata,Chennai,21h 40m,1,2022-01-03
7460,Vistara,07:10,23:05,8303,Kolkata,Chennai,15h 55m,2,2022-01-03
7461,IndiGo,11:35,19:15,8434,Kolkata,Chennai,7h 40m,1,2022-01-03
7462,Vistara,10:15,23:05,8513,Kolkata,Chennai,12h 50m,2,2022-01-03
7463,Vistara,07:10,23:05,8513,Kolkata,Chennai,15h 55m,2,2022-01-03
7464,Air India,16:55,10:55,8528,Kolkata,Chennai,18h,1,2022-01-03
7465,Air India,09:40,10:55,8528,Kolkata,Chennai,25h 15m,1,2022-01-03
7466,IndiGo,15:20,21:10,8589,Kolkata,Chennai,5h 50m,1,2022-01-03
7467,Vistara,10:15,23:05,8618,Kolkata,Chennai,12h 50m,2,2022-01-03
7468,Air India,15:30,08:55,8684,Kolkata,Chennai,17h 25m,1,2022-01-03
7469,Air India,15:30,12:40,8684,Kolkata,Chennai,21h 10m,1,2022-01-03
7470,Air India,10:25,08:55,8684,Kolkata,Chennai,22h 30m,1,2022-01-03
7471,Air India,10:25,12:40,8684,Kolkata,Chennai,26h 15m,1,2022-01-03
7472,Air India,15:30,19:00,8684,Kolkata,Chennai,27h 30m,1,2022-01-03
7473,Vistara,07:10,23:05,8828,Kolkata,Chennai,15h 55m,2,2022-01-03
7474,Vistara,07:10,19:55,8841,Kolkata,Chennai,12h 45m,2,2022-01-03
7475,Air India,20:30,23:35,8894,Kolkata,Chennai,27h 5m,1,2022-01-03
7476,Go First,16:25,01:10,8905,Kolkata,Chennai,8h 45m,1,2022-01-03
7477,Vistara,15:20,09:05,8924,Kolkata,Chennai,17h 45m,2,2022-01-03
7478,Vistara,20:20,11:50,9017,Kolkata,Chennai,15h 30m,2,2022-01-03
7479,Vistara,10:15,23:05,9143,Kolkata,Chennai,12h 50m,2,2022-01-03
7480,Go First,17:30,07:40,9169,Kolkata,Chennai,14h 10m,1,2022-01-03
7481,Vistara,15:20,09:05,9239,Kolkata,Chennai,17h 45m,2,2022-01-03
7482,Vistara,07:10,23:05,9248,Kolkata,Chennai,15h 55m,2,2022-01-03
7483,Air India,18:10,23:35,9252,Kolkata,Chennai,29h 25m,2,2022-01-03
7484,Vistara,15:20,09:05,9323,Kolkata,Chennai,17h 45m,2,2022-01-03
7485,Vistara,15:20,09:05,9323,Kolkata,Chennai,17h 45m,2,2022-01-03
7486,Vistara,15:20,11:50,9323,Kolkata,Chennai,20h 30m,2,2022-01-03
7487,Air India,20:30,08:55,9419,Kolkata,Chennai,12h 25m,1,2022-01-03
7488,Air India,20:30,12:40,9419,Kolkata,Chennai,16h 10m,1,2022-01-03
7489,Air India,20:30,19:00,9419,Kolkata,Chennai,22h 30m,1,2022-01-03
7490,Air India,07:00,19:00,9524,Kolkata,Chennai,12h,1,2022-01-03
7491,Air India,07:00,23:35,9524,Kolkata,Chennai,16h 35m,1,2022-01-03
7492,Air India,09:55,08:55,9567,Kolkata,Chennai,23h,2,2022-01-03
7493,Air India,09:55,12:40,9567,Kolkata,Chennai,26h 45m,2,2022-01-03
7494,Vistara,07:10,19:55,9576,Kolkata,Chennai,12h 45m,2,2022-01-03
7495,Air India,12:00,23:35,9992,Kolkata,Chennai,35h 35m,2,2022-01-03
7496,Air India,09:40,12:50,10334,Kolkata,Chennai,27h 10m,2,2022-01-03
7497,Vistara,17:35,23:05,10341,Kolkata,Chennai,5h 30m,1,2022-01-03
7498,Vistara,10:25,23:05,10341,Kolkata,Chennai,12h 40m,1,2022-01-03
7499,Vistara,17:35,09:05,10341,Kolkata,Chennai,15h 30m,1,2022-01-03
7500,Vistara,17:35,11:50,10341,Kolkata,Chennai,18h 15m,1,2022-01-03
7501,Vistara,10:25,09:05,10341,Kolkata,Chennai,22h 40m,1,2022-01-03
7502,Vistara,10:25,11:50,10341,Kolkata,Chennai,25h 25m,1,2022-01-03
7503,Vistara,17:35,19:55,10341,Kolkata,Chennai,26h 20m,1,2022-01-03
7504,Air India,15:30,23:35,10364,Kolkata,Chennai,8h 5m,1,2022-01-03
7505,Air India,10:25,19:00,10364,Kolkata,Chennai,8h 35m,1,2022-01-03
7506,Air India,10:25,23:35,10364,Kolkata,Chennai,13h 10m,1,2022-01-03
7507,Air India,12:00,23:35,10396,Kolkata,Chennai,35h 35m,2,2022-01-03
7508,Air India,12:00,08:55,10517,Kolkata,Chennai,20h 55m,2,2022-01-03
7509,Air India,12:00,12:40,10517,Kolkata,Chennai,24h 40m,2,2022-01-03
7510,Vistara,10:25,19:55,10668,Kolkata,Chennai,9h 30m,1,2022-01-03
7511,Air India,12:00,08:55,10899,Kolkata,Chennai,20h 55m,3,2022-01-03
7512,Air India,12:00,12:40,10899,Kolkata,Chennai,24h 40m,3,2022-01-03
7513,Air India,12:00,08:55,10921,Kolkata,Chennai,20h 55m,2,2022-01-03
7514,Air India,12:00,12:40,10921,Kolkata,Chennai,24h 40m,2,2022-01-03
7515,Air India,12:00,19:00,10921,Kolkata,Chennai,31h,2,2022-01-03
7516,Air India,09:55,23:35,11247,Kolkata,Chennai,13h 40m,2,2022-01-03
7517,Air India,16:55,23:35,11528,Kolkata,Chennai,30h 40m,3,2022-01-03
7518,Air India,16:55,23:35,11528,Kolkata,Chennai,30h 40m,2,2022-01-03
7519,Air India,20:30,12:50,11755,Kolkata,Chennai,16h 20m,2,2022-01-03
7520,Air India,12:00,19:00,11782,Kolkata,Chennai,31h,2,2022-01-03
7521,Air India,16:55,23:35,11948,Kolkata,Chennai,30h 40m,2,2022-01-03
7522,Vistara,10:15,16:20,12190,Kolkata,Chennai,6h 5m,1,2022-01-03
7523,Air India,11:35,07:20,12261,Kolkata,Chennai,19h 45m,3,2022-01-03
7524,Air India,11:35,10:55,12576,Kolkata,Chennai,23h 20m,3,2022-01-03
7525,IndiGo,16:10,23:45,16414,Kolkata,Chennai,7h 35m,1,2022-01-03
7526,Air India,05:40,10:40,28582,Kolkata,Chennai,5h,1,2022-01-03
7527,SpiceJet,21:25,23:35,3453,Kolkata,Chennai,2h 10m,Non,2022-01-04
7528,Air Asia,07:35,09:55,3454,Kolkata,Chennai,2h 20m,Non,2022-01-04
7529,IndiGo,15:00,17:20,3701,Kolkata,Chennai,2h 20m,Non,2022-01-04
7530,IndiGo,22:40,01:00,3701,Kolkata,Chennai,2h 20m,Non,2022-01-04
7531,IndiGo,04:45,07:15,3701,Kolkata,Chennai,2h 30m,Non,2022-01-04
7532,IndiGo,23:20,07:45,3772,Kolkata,Chennai,8h 25m,1,2022-01-04
7533,IndiGo,23:20,05:55,4029,Kolkata,Chennai,6h 35m,1,2022-01-04
7534,IndiGo,06:50,15:05,4298,Kolkata,Chennai,8h 15m,1,2022-01-04
7535,Air Asia,13:30,16:05,4390,Kolkata,Chennai,2h 35m,Non,2022-01-04
7536,Air India,14:40,17:05,4436,Kolkata,Chennai,2h 25m,Non,2022-01-04
7537,IndiGo,12:55,19:00,4598,Kolkata,Chennai,6h 5m,1,2022-01-04
7538,IndiGo,11:35,17:00,4724,Kolkata,Chennai,5h 25m,1,2022-01-04
7539,IndiGo,05:25,12:00,4724,Kolkata,Chennai,6h 35m,1,2022-01-04
7540,IndiGo,09:15,15:55,4724,Kolkata,Chennai,6h 40m,1,2022-01-04
7541,IndiGo,09:15,17:00,4724,Kolkata,Chennai,7h 45m,1,2022-01-04
7542,IndiGo,07:15,15:55,4724,Kolkata,Chennai,8h 40m,1,2022-01-04
7543,IndiGo,23:35,08:20,4724,Kolkata,Chennai,8h 45m,1,2022-01-04
7544,IndiGo,07:15,17:00,4724,Kolkata,Chennai,9h 45m,1,2022-01-04
7545,IndiGo,05:25,15:55,4724,Kolkata,Chennai,10h 30m,1,2022-01-04
7546,IndiGo,18:25,23:45,4779,Kolkata,Chennai,5h 20m,1,2022-01-04
7547,IndiGo,16:10,23:45,4779,Kolkata,Chennai,7h 35m,1,2022-01-04
7548,IndiGo,06:25,08:50,4964,Kolkata,Chennai,2h 25m,Non,2022-01-04
7549,IndiGo,19:55,05:55,5055,Kolkata,Chennai,10h,1,2022-01-04
7550,IndiGo,14:25,23:45,5083,Kolkata,Chennai,9h 20m,1,2022-01-04
7551,SpiceJet,12:00,19:30,5123,Kolkata,Chennai,7h 30m,1,2022-01-04
7552,IndiGo,17:45,20:10,5229,Kolkata,Chennai,2h 25m,Non,2022-01-04
7553,Air India,19:00,08:00,5534,Kolkata,Chennai,13h,1,2022-01-04
7554,Air Asia,21:35,08:30,5866,Kolkata,Chennai,10h 55m,1,2022-01-04
7555,Air Asia,19:35,08:30,5866,Kolkata,Chennai,12h 55m,1,2022-01-04
7556,IndiGo,11:35,19:15,5987,Kolkata,Chennai,7h 40m,1,2022-01-04
7557,IndiGo,09:15,19:15,5987,Kolkata,Chennai,10h,1,2022-01-04
7558,Vistara,10:25,19:55,6142,Kolkata,Chennai,9h 30m,1,2022-01-04
7559,Vistara,10:25,23:05,6142,Kolkata,Chennai,12h 40m,1,2022-01-04
7560,Vistara,10:25,09:05,6142,Kolkata,Chennai,22h 40m,1,2022-01-04
7561,Vistara,10:25,11:50,6142,Kolkata,Chennai,25h 25m,1,2022-01-04
7562,Go First,17:30,07:40,6223,Kolkata,Chennai,14h 10m,1,2022-01-04
7563,IndiGo,07:15,16:55,6229,Kolkata,Chennai,9h 40m,1,2022-01-04
7564,Vistara,17:35,23:05,6243,Kolkata,Chennai,5h 30m,1,2022-01-04
7565,Vistara,17:35,09:05,6243,Kolkata,Chennai,15h 30m,1,2022-01-04
7566,Vistara,17:35,11:50,6243,Kolkata,Chennai,18h 15m,1,2022-01-04
7567,Vistara,17:35,19:55,6243,Kolkata,Chennai,26h 20m,1,2022-01-04
7568,Vistara,07:10,10:10,6310,Kolkata,Chennai,27h,1,2022-01-04
7569,IndiGo,13:55,20:05,6345,Kolkata,Chennai,6h 10m,1,2022-01-04
7570,Vistara,20:20,10:10,6415,Kolkata,Chennai,13h 50m,1,2022-01-04
7571,Vistara,10:15,10:10,6415,Kolkata,Chennai,23h 55m,1,2022-01-04
7572,Vistara,20:20,20:15,6415,Kolkata,Chennai,23h 55m,1,2022-01-04
7573,Vistara,20:20,22:45,6415,Kolkata,Chennai,26h 25m,1,2022-01-04
7574,Air Asia,04:40,08:35,6490,Kolkata,Chennai,3h 55m,1,2022-01-04
7575,Vistara,15:20,10:10,6510,Kolkata,Chennai,18h 50m,1,2022-01-04
7576,IndiGo,13:55,22:05,6602,Kolkata,Chennai,8h 10m,1,2022-01-04
7577,Air Asia,08:45,13:45,6624,Kolkata,Chennai,5h,1,2022-01-04
7578,Air Asia,08:45,16:30,6624,Kolkata,Chennai,7h 45m,1,2022-01-04
7579,Air Asia,08:45,17:25,6624,Kolkata,Chennai,8h 40m,1,2022-01-04
7580,Air India,07:00,23:35,6650,Kolkata,Chennai,16h 35m,1,2022-01-04
7581,Air India,07:00,08:55,6650,Kolkata,Chennai,25h 55m,1,2022-01-04
7582,IndiGo,09:05,15:05,6765,Kolkata,Chennai,6h,1,2022-01-04
7583,IndiGo,09:05,17:40,6765,Kolkata,Chennai,8h 35m,1,2022-01-04
7584,IndiGo,09:05,18:50,6765,Kolkata,Chennai,9h 45m,1,2022-01-04
7585,Vistara,20:20,16:20,6835,Kolkata,Chennai,20h,1,2022-01-04
7586,IndiGo,15:20,21:10,6909,Kolkata,Chennai,5h 50m,1,2022-01-04
7587,Vistara,15:20,16:20,6930,Kolkata,Chennai,25h,1,2022-01-04
7588,Air India,16:55,07:20,7111,Kolkata,Chennai,14h 25m,1,2022-01-04
7589,Air India,09:40,07:20,7111,Kolkata,Chennai,21h 40m,1,2022-01-04
7590,Air India,07:00,19:00,7175,Kolkata,Chennai,12h,1,2022-01-04
7591,Vistara,07:10,16:20,7255,Kolkata,Chennai,9h 10m,1,2022-01-04
7592,Vistara,07:10,22:45,7255,Kolkata,Chennai,15h 35m,1,2022-01-04
7593,Air India,15:30,23:35,7319,Kolkata,Chennai,8h 5m,1,2022-01-04
7594,Air India,15:30,08:55,7319,Kolkata,Chennai,17h 25m,1,2022-01-04
7595,Air India,15:30,12:40,7319,Kolkata,Chennai,21h 10m,1,2022-01-04
7596,Air India,15:30,19:00,7319,Kolkata,Chennai,27h 30m,1,2022-01-04
7597,Vistara,10:15,16:20,7360,Kolkata,Chennai,6h 5m,1,2022-01-04
7598,Vistara,10:15,22:45,7360,Kolkata,Chennai,12h 30m,1,2022-01-04
7599,Air India,16:55,10:55,7373,Kolkata,Chennai,18h,1,2022-01-04
7600,Air India,09:40,10:55,7373,Kolkata,Chennai,25h 15m,1,2022-01-04
7601,Vistara,15:20,22:45,7455,Kolkata,Chennai,7h 25m,1,2022-01-04
7602,Air India,09:10,07:20,7735,Kolkata,Chennai,22h 10m,2,2022-01-04
7603,Air India,10:25,23:35,7739,Kolkata,Chennai,13h 10m,1,2022-01-04
7604,Air India,10:25,08:55,7739,Kolkata,Chennai,22h 30m,1,2022-01-04
7605,Air India,10:25,12:40,7739,Kolkata,Chennai,26h 15m,1,2022-01-04
7606,Air India,13:00,08:55,7963,Kolkata,Chennai,19h 55m,2,2022-01-04
7607,Air India,13:00,12:40,7963,Kolkata,Chennai,23h 40m,2,2022-01-04
7608,Air India,13:00,19:00,7963,Kolkata,Chennai,30h,2,2022-01-04
7609,Air India,13:00,19:00,7963,Kolkata,Chennai,30h,2,2022-01-04
7610,Air India,13:00,23:35,7963,Kolkata,Chennai,34h 35m,2,2022-01-04
7611,Air India,13:00,23:35,7963,Kolkata,Chennai,34h 35m,2,2022-01-04
7612,Vistara,07:10,19:55,7988,Kolkata,Chennai,12h 45m,2,2022-01-04
7613,Vistara,07:10,19:55,7988,Kolkata,Chennai,12h 45m,2,2022-01-04
7614,Vistara,07:10,19:55,7988,Kolkata,Chennai,12h 45m,2,2022-01-04
7615,Vistara,07:10,23:05,7988,Kolkata,Chennai,15h 55m,2,2022-01-04
7616,Vistara,07:10,23:05,7988,Kolkata,Chennai,15h 55m,2,2022-01-04
7617,Vistara,07:10,23:05,7988,Kolkata,Chennai,15h 55m,2,2022-01-04
7618,Vistara,07:10,23:05,7988,Kolkata,Chennai,15h 55m,2,2022-01-04
7619,Air India,09:10,10:55,7998,Kolkata,Chennai,25h 45m,2,2022-01-04
7620,Vistara,10:15,19:55,8093,Kolkata,Chennai,9h 40m,2,2022-01-04
7621,Vistara,10:15,23:05,8093,Kolkata,Chennai,12h 50m,2,2022-01-04
7622,Vistara,10:15,23:05,8093,Kolkata,Chennai,12h 50m,2,2022-01-04
7623,Air India,20:30,08:55,8159,Kolkata,Chennai,12h 25m,1,2022-01-04
7624,Air India,20:30,12:40,8159,Kolkata,Chennai,16h 10m,1,2022-01-04
7625,Air India,20:30,19:00,8159,Kolkata,Chennai,22h 30m,1,2022-01-04
7626,Air India,20:30,23:35,8159,Kolkata,Chennai,27h 5m,1,2022-01-04
7627,Vistara,07:10,19:55,8198,Kolkata,Chennai,12h 45m,2,2022-01-04
7628,Vistara,07:10,23:05,8198,Kolkata,Chennai,15h 55m,2,2022-01-04
7629,Air India,10:25,19:00,8264,Kolkata,Chennai,8h 35m,1,2022-01-04
7630,Vistara,07:10,23:05,8303,Kolkata,Chennai,15h 55m,2,2022-01-04
7631,Vistara,07:10,23:05,8303,Kolkata,Chennai,15h 55m,2,2022-01-04
7632,Vistara,15:20,09:05,8378,Kolkata,Chennai,17h 45m,2,2022-01-04
7633,Vistara,10:15,23:05,8408,Kolkata,Chennai,12h 50m,2,2022-01-04
7634,Vistara,10:15,23:05,8408,Kolkata,Chennai,12h 50m,2,2022-01-04
7635,Vistara,15:20,09:05,8714,Kolkata,Chennai,17h 45m,2,2022-01-04
7636,Vistara,20:20,11:50,9017,Kolkata,Chennai,15h 30m,2,2022-01-04
7637,Vistara,15:20,09:05,9029,Kolkata,Chennai,17h 45m,2,2022-01-04
7638,Air India,09:55,23:35,9042,Kolkata,Chennai,13h 40m,2,2022-01-04
7639,Air India,09:55,08:55,9042,Kolkata,Chennai,23h,2,2022-01-04
7640,Air India,09:55,12:40,9042,Kolkata,Chennai,26h 45m,2,2022-01-04
7641,Go First,16:25,01:10,9325,Kolkata,Chennai,8h 45m,1,2022-01-04
7642,Air India,13:00,08:55,9533,Kolkata,Chennai,19h 55m,3,2022-01-04
7643,Air India,13:00,12:40,9533,Kolkata,Chennai,23h 40m,3,2022-01-04
7644,Air India,13:00,19:00,9848,Kolkata,Chennai,30h,3,2022-01-04
7645,Air India,13:00,08:55,10268,Kolkata,Chennai,19h 55m,3,2022-01-04
7646,Air India,13:00,12:40,10268,Kolkata,Chennai,23h 40m,3,2022-01-04
7647,Air India,13:00,19:00,10268,Kolkata,Chennai,30h,3,2022-01-04
7648,Air India,09:10,23:35,10374,Kolkata,Chennai,14h 25m,2,2022-01-04
7649,Air India,11:35,07:20,10423,Kolkata,Chennai,19h 45m,3,2022-01-04
7650,Air India,11:35,10:55,10686,Kolkata,Chennai,23h 20m,3,2022-01-04
7651,Air India,09:40,23:35,10688,Kolkata,Chennai,13h 55m,3,2022-01-04
7652,Air India,05:40,13:45,22912,Kolkata,Chennai,8h 5m,1,2022-01-04
7653,Air India,05:40,10:40,24172,Kolkata,Chennai,5h,1,2022-01-04
7654,IndiGo,23:55,02:15,3120,Kolkata,Chennai,2h 20m,Non,2021-12-29
7655,IndiGo,22:40,01:00,3120,Kolkata,Chennai,2h 20m,Non,2021-12-29
7656,IndiGo,04:45,07:15,3120,Kolkata,Chennai,2h 30m,Non,2021-12-29
7657,SpiceJet,21:25,23:35,3453,Kolkata,Chennai,2h 10m,Non,2021-12-29
7658,Air Asia,07:35,10:00,3454,Kolkata,Chennai,2h 25m,Non,2021-12-29
7659,Air India,21:00,23:25,3596,Kolkata,Chennai,2h 25m,Non,2021-12-29
7660,IndiGo,06:25,08:50,3701,Kolkata,Chennai,2h 25m,Non,2021-12-29
7661,IndiGo,17:45,20:10,3701,Kolkata,Chennai,2h 25m,Non,2021-12-29
7662,IndiGo,07:55,10:30,3701,Kolkata,Chennai,2h 35m,Non,2021-12-29
7663,SpiceJet,15:55,18:25,4083,Kolkata,Chennai,2h 30m,Non,2021-12-29
7664,IndiGo,23:20,07:45,4298,Kolkata,Chennai,8h 25m,1,2021-12-29
7665,IndiGo,23:20,05:55,4555,Kolkata,Chennai,6h 35m,1,2021-12-29
7666,IndiGo,15:00,17:20,4599,Kolkata,Chennai,2h 20m,Non,2021-12-29
7667,IndiGo,18:25,23:45,4724,Kolkata,Chennai,5h 20m,1,2021-12-29
7668,IndiGo,05:25,12:00,4724,Kolkata,Chennai,6h 35m,1,2021-12-29
7669,IndiGo,23:35,08:20,4724,Kolkata,Chennai,8h 45m,1,2021-12-29
